index,ELETROBUILD_TEMPERATURE,1,2,3,4,5,6,7
2099,-588,0,0,0,254,255,0,0
2100,-588,-8,-2,0,40,254,0,0
2101,-582,0,2,0,0,0,0,0
2102,-588,-7,-1,0,0,0,0,0
2103,-583,0,2,0,246,0,0,0
2104,-572,-7,-1,0,39,254,0,0
2105,-586,0,246,0,0,0,0,0
2106,-592,0,0,0,254,255,0,0
2107,-586,0,2,0,246,0,0,0
2108,-573,0,0,0,32,254,0,0
2109,-575,0,0,0,255,255,0,0
2110,-579,0,0,0,0,0,0,0
2111,-584,0,0,0,0,0,0,0
2112,-583,-6,-1,0,0,0,0,0
2113,-590,0,0,0,255,255,0,0
2114,-573,-7,-2,0,38,254,0,0
2115,-579,0,0,0,0,0,0,0
2116,-575,-6,-1,0,0,0,0,0
2117,-582,0,0,0,0,0,0,0
2118,-579,5,0,0,0,0,0,0
2119,-575,0,2,0,0,0,0,0
2120,-585,0,0,0,255,255,0,0
2121,-585,0,0,0,255,255,0,0
2122,-580,-7,-1,0,41,254,0,0
2123,-583,0,0,0,248,0,0,0
2124,-586,0,0,0,255,255,0,0
2125,-577,0,0,0,248,0,0,0
2126,-588,0,0,0,0,0,0,0
2127,-583,0,2,0,0,0,0,0
2128,-575,0,0,0,248,0,0,0
2129,-575,0,0,0,0,0,0,0
2130,-582,0,0,0,254,255,0,0
2131,-571,0,0,0,255,255,0,0
2132,-594,0,0,0,254,255,0,0
2133,-584,-8,-2,0,45,254,0,0
2134,-582,-7,-2,0,26,254,0,0
2135,-581,0,0,0,254,255,0,0
2136,-587,0,2,0,0,0,0,0
2137,-586,0,0,0,255,255,0,0
2138,-581,0,0,0,213,0,0,0
2139,-587,0,0,0,255,255,0,0
2140,-668,0,0,0,0,0,0,0
2141,-662,-8,-2,0,118,254,0,0
2142,-658,0,0,0,254,255,0,0
2143,-652,0,0,0,254,255,0,0
2144,-650,-14,-1,0,124,254,0,0
2145,-655,-9,-1,0,145,254,0,0
2146,-637,0,0,0,0,0,0,0
2147,-637,0,0,0,254,255,0,0
2148,-631,10,0,0,0,0,0,0
2149,-633,0,0,0,0,0,0,0
2150,-618,0,0,0,0,0,0,0
2151,-617,0,0,0,0,0,0,0
2152,-609,7965,-262,0,0,0,0,0
2153,-616,7965,-262,0,0,0,0,0
2154,-596,-8,-1,0,0,0,0,0
2155,-600,0,0,0,0,0,0,0
2156,-606,0,0,0,168,254,0,0
2157,-602,0,2,0,0,0,0,0
2158,-600,0,0,0,164,254,0,0
2159,-604,0,2,0,164,254,0,0
2160,-606,0,0,0,0,0,0,0
2161,-596,0,0,0,0,0,0,0
2162,-594,1,0,0,0,0,0,0
2163,-596,0,0,0,0,0,0,0
2164,-600,-6,-2,0,0,0,0,0
2165,-598,-6,-1,0,158,254,0,0
2166,-598,0,0,0,255,255,0,0
2167,-600,0,0,0,0,0,0,0
2168,-600,0,0,0,254,255,0,0
2169,-596,-8,-1,0,0,0,0,0
2170,-610,0,0,0,255,255,0,0
2171,-606,-6,-1,0,255,255,0,0
2172,-606,0,0,0,0,0,0,0
2173,-606,0,113,0,0,0,0,0
2174,-604,-7,-3,0,0,0,0,0
2175,-596,0,0,0,0,0,0,0
2176,-594,0,0,0,0,0,0,0
2177,-598,0,0,0,0,0,0,0
2178,-606,0,0,0,0,0,0,0
2179,-600,-7,-2,0,0,0,0,0
2180,-606,-6,-1,0,0,0,0,0
2181,-604,-6,-1,0,167,254,0,0
2182,-600,0,0,0,0,0,0,0
2183,-602,0,0,0,0,0,0,0
2184,-600,0,0,0,0,0,0,0
2185,-602,0,0,0,0,0,0,0
2186,-602,0,0,0,0,0,0,0
2187,-596,0,0,0,0,0,0,0
2188,-596,0,0,0,167,254,0,0
2189,-594,0,0,0,0,0,0,0
2190,-598,0,0,0,0,0,0,0
2191,-606,-7,-2,0,0,0,0,0
2192,-594,0,0,0,0,0,0,0
2193,-598,0,0,0,0,0,0,0
2194,-596,0,0,0,0,0,0,0
2195,-594,8097,-349,0,182,254,0,0
2196,-596,0,155,0,2,0,0,0
2197,-596,8101,-352,0,0,0,0,0
2198,-600,0,0,0,0,0,0,0
2199,-596,5,743,743,0,0,0,0
2200,-598,0,0,0,3,255,0,0
2201,-596,0,0,0,2,0,0,0
2202,-604,0,0,0,2,0,0,0
2203,-594,3,-5,0,100,1,0,0
2204,-596,0,2,0,0,0,0,0
2205,-602,0,0,0,7,0,0,0
2206,-596,-10,-21,0,0,0,0,0
2207,-594,10,9,0,0,0,0,0
2208,-598,0,0,0,250,2,0,0
2209,-598,0,2,0,2,0,0,0
2210,-596,0,0,0,1,0,0,0
2211,-594,0,0,0,243,255,0,0
2212,-604,0,0,0,248,255,0,0
2213,-594,0,0,0,0,0,0,0
2214,-602,24,44,0,0,0,0,0
2215,-602,10,23,0,0,0,0,0
2216,-598,10,25,0,0,0,0,0
2217,-594,19,-18,0,0,0,0,0
2218,-598,10,28,0,0,0,0,0
2219,-602,-3,28,0,0,0,0,0
2220,-600,5,792,792,0,0,0,0
2221,-608,10,32,0,0,0,0,0
2222,-596,0,0,0,8,0,0,0
2223,-600,5,790,790,34,0,0,0
2224,-594,0,0,0,5,0,0,0
2225,-596,0,809,804,0,0,0,0
2226,-598,-34,-28,0,0,0,0,0
2227,-596,5,791,791,42,0,0,0
2228,-594,-3,-39,0,2,0,0,0
2229,-602,0,903,881,0,0,0,0
2230,-594,-31,-55,0,0,3,0,0
2231,-598,0,0,0,173,3,150,3
2232,-596,0,0,0,41,0,0,0
2233,-598,815,0,1269,0,0,0,0
2234,-594,2,5,0,116,3,0,0
2235,-608,0,0,0,51,0,0,0
2236,-606,8311,949,0,240,1,0,0
2237,-606,48,-27,0,250,3,0,0
2238,-598,0,0,0,238,255,0,0
2239,-610,10,66,0,0,0,0,0
2240,-596,0,0,0,243,255,0,0
2241,-598,0,0,0,0,0,0,0
2242,-594,0,0,0,0,0,0,0
2243,-588,0,0,0,0,0,0,0
2244,-592,0,0,0,254,255,0,0
2245,-585,-8,-2,0,137,254,0,0
2246,-588,0,0,0,0,0,0,0
2247,-588,-7,-2,0,139,254,0,0
2248,-586,0,0,0,255,255,0,0
2249,-594,0,240,0,0,0,0,0
2250,-590,0,0,0,254,255,0,0
2251,-586,0,0,0,0,0,0,0
2252,-591,0,0,0,254,255,0,0
2253,-587,5,0,0,0,0,0,0
2254,-586,0,0,0,0,0,0,0
2255,-589,0,0,0,0,0,0,0
2256,-585,0,0,0,0,0,0,0
2257,-585,-8,-2,0,0,0,0,0
2258,-588,0,0,0,255,255,0,0
2259,-584,0,0,0,0,0,0,0
2260,-588,0,0,0,0,0,0,0
2261,-585,-7,-2,0,130,254,0,0
2262,-587,0,238,0,2,0,0,0
2263,-590,0,0,0,0,0,0,0
2264,-579,0,0,0,0,0,0,0
2265,-588,0,2,0,0,0,0,0
2266,-581,0,0,0,255,255,0,0
2267,-583,0,0,0,0,0,0,0
2268,-586,-7,-3,0,129,254,0,0
2269,-584,0,0,0,0,0,0,0
2270,-585,-8,-1,0,2,0,0,0
2271,-586,10,174,0,0,0,0,0
2272,-584,0,0,0,0,0,0,0
2273,-588,0,0,0,0,0,0,0
2274,-583,-7,-1,0,122,254,0,0
2275,-581,0,238,0,0,0,0,0
2276,-586,0,0,0,116,254,0,0
2277,-588,0,0,0,0,0,0,0
2278,-590,0,2,0,0,0,0,0
2279,-590,0,0,0,253,255,0,0
2280,-586,0,0,0,2,0,0,0
2281,-583,-6,-3,0,104,254,0,0
2282,-594,0,0,0,253,255,0,0
2283,-590,0,0,0,0,0,0,0
2284,-590,0,0,0,255,255,0,0
2285,-589,10,174,0,0,0,0,0
2286,-581,0,0,0,0,0,0,0
2287,-580,-8,-1,0,122,254,0,0
2288,-586,0,2,0,0,0,0,0
2289,-588,-7,-1,0,121,254,0,0
2290,-581,0,240,0,2,0,0,0
2291,-577,0,0,0,254,255,0,0
2292,-584,0,0,0,255,255,0,0
2293,-575,0,0,0,255,255,0,0
2294,-588,-7,-2,0,126,254,0,0
2295,-576,0,0,0,0,0,0,0
2296,-582,-8,-2,0,141,254,0,0
2297,-582,10,174,0,0,0,0,0
2298,-588,0,0,0,255,255,0,0
2299,-583,0,0,0,0,0,0,0
2300,-588,0,0,0,255,255,0,0
2301,-582,0,0,0,0,0,0,0
2302,-584,0,0,0,0,0,0,0
2303,-587,0,0,0,255,255,0,0
2304,-585,0,0,0,2,0,0,0
2305,-594,-8,-2,0,122,254,0,0
2306,-584,0,240,0,0,0,0,0
2307,-581,-7,-2,0,122,254,0,0
2308,-588,0,0,0,2,0,0,0
2309,-584,-7,0,0,114,254,0,0
2310,-585,0,2,0,0,0,0,0
2311,-585,0,0,0,255,255,0,0
2312,-586,-7,-1,0,122,254,0,0
2313,-585,0,244,0,254,255,0,0
2314,-585,0,0,0,0,0,0,0
2315,-585,0,0,0,2,0,0,0
2316,-579,-6,-2,0,118,254,0,0
2317,-588,0,0,0,0,0,0,0
2318,-582,0,0,0,255,255,0,0
2319,-583,0,0,0,2,0,0,0
2320,-580,-7,-1,0,130,254,0,0
2321,-583,-7,-2,0,124,254,0,0
2322,-587,0,240,0,0,0,0,0
2323,-584,0,0,0,255,255,0,0
2324,-585,-7,-2,0,117,254,0,0
2325,-583,0,240,0,2,0,0,0
2326,-580,0,0,0,254,255,0,0
2327,-584,0,240,0,0,0,0,0
2328,-582,-7,-1,0,125,254,0,0
2329,-583,-7,-2,0,111,254,0,0
2330,-587,0,2,0,0,0,0,0
2331,-583,0,0,0,254,255,0,0
2332,-577,0,0,0,2,0,0,0
2333,-582,-7,-1,0,126,254,0,0
2334,-580,0,0,0,255,255,0,0
2335,-585,0,0,0,0,0,0,0
2336,-575,-7,-2,0,110,254,0,0
2337,-582,0,0,0,0,0,0,0
2338,-582,0,0,0,0,0,0,0
2339,-582,0,0,0,0,0,0,0
2340,-582,0,0,0,0,0,0,0
2341,-571,0,0,0,0,0,0,0
2342,-582,-7,-3,0,2,0,0,0
2343,-576,0,0,0,0,0,0,0
2344,-575,0,0,0,255,255,0,0
2345,-580,0,0,0,0,0,0,0
2346,-570,0,0,0,0,0,0,0
2347,-576,5,0,0,0,0,0,0
2348,-575,0,0,0,0,0,0,0
2349,-580,10,174,0,0,0,0,0
2350,-583,0,0,0,254,255,0,0
2351,-585,0,0,0,0,0,0,0
2352,-569,0,0,0,0,0,0,0
2353,-569,0,244,0,0,0,0,0
2354,-580,-5,0,0,120,254,0,0
2355,-575,0,0,0,254,255,0,0
2356,-580,0,0,0,2,0,0,0
2357,-590,0,0,0,255,255,0,0
2358,-587,0,0,0,0,0,0,0
2359,-584,-7,-1,0,121,254,0,0
2360,-587,0,2,0,2,0,0,0
2361,-570,0,0,0,255,255,0,0
2362,-587,0,2,0,0,0,0,0
2363,-580,-6,-2,0,96,254,0,0
2364,-575,-8,-1,0,126,254,0,0
2365,-575,0,240,0,254,255,0,0
2366,-573,0,0,0,255,255,0,0
2367,-563,-6,-2,0,120,254,0,0
2368,-585,0,0,0,0,0,0,0
2369,-574,0,0,0,254,255,0,0
2370,-573,0,0,0,0,0,0,0
2371,-583,0,0,0,0,0,0,0
2372,-571,0,0,0,142,254,0,0
2373,-585,0,0,0,0,0,0,0
2374,-583,0,0,0,0,0,0,0
2375,-567,0,0,0,255,255,0,0
2376,-573,10,174,0,0,0,0,0
2377,-573,0,0,0,254,255,0,0
2378,-575,5,0,0,0,0,0,0
2379,-575,-8,-1,0,0,0,0,0
2380,-577,-8,-2,0,2,0,0,0
2381,-577,5,0,0,0,0,0,0
2382,-565,0,0,0,0,0,0,0
2383,-575,0,0,0,0,0,0,0
2384,-562,0,0,0,254,255,0,0
2385,-580,0,0,0,0,0,0,0
2386,-571,-5,-1,0,0,0,0,0
2387,-575,0,0,0,0,0,0,0
2388,-583,0,0,0,253,255,0,0
2389,-584,0,0,0,0,0,0,0
2390,-563,-7,0,0,127,254,0,0
2391,-580,0,0,0,0,0,0,0
2392,-580,-5,-2,0,0,0,0,0
2393,-582,0,0,0,0,0,0,0
2394,-575,-6,-1,0,126,254,0,0
2395,-575,0,0,0,254,255,0,0
2396,-577,0,244,0,0,0,0,0
2397,-580,0,0,0,254,255,0,0
2398,-567,0,0,0,2,0,0,0
2399,-575,-6,-1,0,115,254,0,0
2400,-583,0,2,0,0,0,0,0
2401,-577,0,0,0,254,255,0,0
2402,-573,0,0,0,2,0,0,0
2403,-580,-6,-1,0,132,254,0,0
2404,-582,-7,-2,0,0,0,0,0
