index,date,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,TORQUE_REF_RIGHT_MOTOR,TORQUE_REF_LEFT_MOTOR,1,2,3,4
254,1765224062235,0,0,0,0,0,0,0,0
255,1765224062537,0,0,0,0,0,0,0,0
256,1765224062653,0,5,0,0,0,0,0,0
257,1765224062954,0,5,0,0,0,0,0,0
258,1765224063387,0,5,0,0,0,0,0,0
259,1765224063704,0,5,0,0,0,0,0,0
260,1765224063821,0,5,0,0,0,0,0,0
261,1765224064120,0,5,0,0,0,0,0,0
262,1765224064571,0,5,0,0,0,0,0,0
263,1765224064854,0,5,0,0,0,0,0,0
264,1765224065319,0,5,0,0,0,0,0,0
265,1765224065604,0,5,0,0,0,0,0,0
266,1765224065720,0,5,0,0,0,0,0,0
267,1765224066037,0,5,0,0,0,0,0,0
268,1765224066470,0,5,0,0,0,0,0,0
269,1765224066769,0,5,0,0,0,0,0,0
270,1765224067187,0,5,0,0,0,0,0,0
271,1765224067488,0,5,0,0,0,0,0,0
272,1765224067588,0,5,0,0,0,0,0,0
273,1765224067921,0,5,0,0,0,0,0,0
274,1765224068337,0,5,0,0,0,0,0,0
275,1765224068670,0,5,0,0,0,0,0,0
276,1765224068803,0,5,950,950,0,0,0,0
277,1765224069087,0,5,950,950,0,0,0,0
278,1765224069787,0,5,1057,1057,0,0,0,0
279,1765224070187,0,5,920,920,0,0,0,0
280,1765224070520,0,5,920,920,0,0,0,0
281,1765224070670,0,5,962,962,0,0,0,0
282,1765224070939,0,5,1035,1035,0,0,0,0
283,1765224071237,0,5,1137,1137,0,0,0,0
284,1765224071354,0,5,1952,1952,0,0,0,0
285,1765224071653,0,5,2252,2252,0,0,0,0
286,1765224072087,0,5,2500,2500,0,0,0,0
287,1765224072370,0,5,2500,2500,0,0,0,0
288,1765224072786,0,5,2500,2500,0,0,0,0
289,1765224073104,0,5,2500,2500,0,0,0,0
290,1765224073203,192,1,2117,2117,0,0,0,0
291,1765224073503,192,1,1697,1697,0,0,0,0
292,1765224073954,192,0,0,0,0,0,0,0
293,1765224074220,192,0,0,0,0,0,0,0
294,1765224074670,192,0,0,0,0,0,0,0
295,1765224074954,192,0,0,0,0,0,0,0
296,1765224075087,192,0,0,0,0,0,0,0
297,1765224075420,192,0,0,0,0,0,0,0
298,1765224075822,192,0,0,0,0,0,0,0
299,1765224076121,192,0,0,0,0,0,0,0
300,1765224076537,192,0,0,0,0,0,0,0
301,1765224076820,192,0,0,0,0,0,0,0
302,1765224076954,192,0,0,0,0,0,0,0
303,1765224077270,192,0,0,0,0,0,0,0
304,1765224077687,192,0,0,0,0,0,0,0
305,1765224078002,192,0,0,0,0,0,0,0
306,1765224078121,192,0,0,0,0,0,0,0
307,1765224078402,192,0,0,0,0,0,0,0
308,1765224078738,192,0,0,0,0,0,0,0
309,1765224078886,192,0,0,0,0,0,0,0
310,1765224079170,192,0,0,0,0,0,0,0
311,1765224079570,192,0,0,0,0,0,0,0
312,1765224079887,192,0,0,0,0,0,0,0
313,1765224080004,192,0,0,0,0,0,0,0
314,1765224080286,192,0,0,0,0,0,0,0
315,1765224080754,192,0,0,0,0,0,0,0
316,1765224081054,192,0,0,0,0,0,0,0
317,1765224081503,192,0,0,0,0,0,0,0
318,1765224081771,192,0,0,0,0,0,0,0
319,1765224081904,192,0,0,0,0,0,0,0
320,1765224082220,192,0,0,0,0,0,0,0
321,1765224082642,192,0,0,0,0,0,0,0
322,1765224082921,192,0,0,0,0,0,0,0
323,1765224083371,192,0,0,0,0,0,0,0
324,1765224083636,192,0,0,0,0,0,0,0
325,1765224083788,192,0,0,0,0,0,0,0
326,1765224084121,192,0,0,0,0,0,0,0
327,1765224084520,192,0,0,0,0,0,0,0
328,1765224084854,192,0,0,0,0,0,0,0
329,1765224085004,192,0,0,0,0,0,0,0
330,1765224085271,192,0,0,0,0,0,0,0
331,1765224085737,192,0,0,0,0,0,0,0
332,1765224086037,192,0,0,0,0,0,0,0
333,1765224086187,192,0,0,0,0,0,0,0
334,1765224086470,192,0,0,0,0,0,0,0
335,1765224086936,192,0,0,0,0,0,0,0
336,1765224087220,192,0,0,0,0,0,0,0
337,1765224087370,192,0,0,0,0,0,0,0
338,1765224087686,192,0,0,0,0,0,0,0
339,1765224088120,192,0,0,0,0,0,0,0
340,1765224088470,192,0,0,0,0,0,0,0
341,1765224088605,192,0,0,0,0,0,0,0
342,1765224088887,192,0,0,0,0,0,0,0
343,1765224089336,192,0,0,0,0,0,0,0
344,1765224089654,192,0,0,0,0,0,0,0
345,1765224089804,192,0,0,0,0,0,0,0
346,1765224090087,192,0,0,0,0,0,0,0
347,1765224090570,192,0,0,0,0,0,0,0
348,1765224090870,192,0,0,0,0,0,0,0
349,1765224091003,192,0,0,0,0,0,0,0
350,1765224091337,192,0,0,0,0,0,0,0
351,1765224091770,192,0,0,0,0,0,0,0
352,1765224092087,192,0,0,0,0,0,0,0
353,1765224092519,192,0,0,0,0,0,0,0
354,1765224092952,192,0,0,0,0,0,0,0
355,1765224093303,192,0,0,0,0,0,0,0
356,1765224093437,192,0,0,0,0,0,0,0
357,1765224093718,192,0,0,0,0,0,0,0
358,1765224094203,192,0,0,0,0,0,0,0
359,1765224094487,192,0,0,0,0,0,0,0
360,1765224094637,192,0,0,0,0,0,0,0
361,1765224094954,192,0,0,0,0,0,0,0
362,1765224095369,192,0,0,0,0,0,0,0
363,1765224095670,192,0,0,0,0,0,0,0
364,1765224096104,192,0,0,0,0,0,0,0
365,1765224096403,192,0,0,0,0,0,0,0
366,1765224096520,192,0,0,0,0,0,0,0
367,1765224096854,192,0,0,0,0,0,0,0
368,1765224097271,192,0,0,0,0,0,0,0
369,1765224097587,192,0,0,0,0,0,0,0
370,1765224097719,192,0,0,0,0,0,0,0
371,1765224098002,192,0,0,0,0,0,0,0
372,1765224098337,192,0,0,0,0,0,0,0
373,1765224098420,192,0,0,0,0,0,0,0
374,1765224098735,192,0,0,0,0,0,0,0
375,1765224099138,192,0,0,0,0,0,0,0
376,1765224099452,192,0,0,0,0,0,0,0
377,1765224099585,192,0,0,0,0,0,0,0
378,1765224099871,192,0,0,0,0,0,0,0
379,1765224100304,192,0,0,0,0,0,0,0
380,1765224100603,192,0,0,0,0,0,0,0
381,1765224101053,192,0,0,0,0,0,0,0
382,1765224101337,192,0,0,0,0,0,0,0
383,1765224101770,192,0,0,0,0,0,0,0
384,1765224102186,192,0,0,0,0,0,0,0
385,1765224102472,192,0,0,0,0,0,0,0
386,1765224102954,192,0,0,0,0,0,0,0
387,1765224103203,192,0,0,0,0,0,0,0
388,1765224103353,192,0,0,0,0,0,0,0
389,1765224103670,192,0,0,0,0,0,0,0
390,1765224104071,192,0,0,0,0,0,0,0
